url,uri,name,tracks,category
https://open.spotify.com/playlist/37i9dQZF1DX1lVhptIYRda,spotify:playlist:37i9dQZF1DX1lVhptIYRda,Hot Country,50,country
https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,spotify:playlist:37i9dQZF1DWW7RgkOJG32Y,Breakout Country,80,country
https://open.spotify.com/playlist/37i9dQZF1DWUgBy0IJPlHq,spotify:playlist:37i9dQZF1DWUgBy0IJPlHq,Indigo,100,country
https://open.spotify.com/playlist/37i9dQZF1DX0bUGQdz5BJG,spotify:playlist:37i9dQZF1DX0bUGQdz5BJG,Next From Nashville,122,country
https://open.spotify.com/playlist/37i9dQZF1DWTkxQvqMy4WW,spotify:playlist:37i9dQZF1DWTkxQvqMy4WW,Chillin' on a Dirt Road,80,country
https://open.spotify.com/playlist/37i9dQZF1DWVpjAJGB70vU,spotify:playlist:37i9dQZF1DWVpjAJGB70vU,90's Country,60,country
https://open.spotify.com/playlist/37i9dQZF1DXdxUH6sNtcDe,spotify:playlist:37i9dQZF1DXdxUH6sNtcDe,2000s Country,153,country
https://open.spotify.com/playlist/37i9dQZF1DXbIbVYph0Zr5,spotify:playlist:37i9dQZF1DXbIbVYph0Zr5,Country Cookout,93,country
https://open.spotify.com/playlist/37i9dQZF1DWXdiK4WAVRUW,spotify:playlist:37i9dQZF1DWXdiK4WAVRUW,2010s Country,179,country
https://open.spotify.com/playlist/37i9dQZF1DXcSzYlwgjiSi,spotify:playlist:37i9dQZF1DXcSzYlwgjiSi,Party Cove,83,country
https://open.spotify.com/playlist/37i9dQZF1DWYnwbYQ5HnZU,spotify:playlist:37i9dQZF1DWYnwbYQ5HnZU,Country Gold,64,country
https://open.spotify.com/playlist/37i9dQZF1DX7aUUBCKwo4Y,spotify:playlist:37i9dQZF1DX7aUUBCKwo4Y,Nashville's Worldwide Hot 50,50,country
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,spotify:playlist:37i9dQZF1DXaJXCbmtHVHV,Big Country,50,country
https://open.spotify.com/playlist/37i9dQZF1DX8S0uQvJ4gaa,spotify:playlist:37i9dQZF1DX8S0uQvJ4gaa,New Boots,80,country
https://open.spotify.com/playlist/37i9dQZF1DX8WMG8VPSOJC,spotify:playlist:37i9dQZF1DX8WMG8VPSOJC,Country Kind of Love,75,country
https://open.spotify.com/playlist/37i9dQZF1DX6rVyqO2FaN8,spotify:playlist:37i9dQZF1DX6rVyqO2FaN8,Still Hot,58,country
https://open.spotify.com/playlist/37i9dQZF1DX1KHLbhJkg7B,spotify:playlist:37i9dQZF1DX1KHLbhJkg7B,Country Covers,100,country
https://open.spotify.com/playlist/37i9dQZF1DX6RCydf9ytsj,spotify:playlist:37i9dQZF1DX6RCydf9ytsj,Country's Greatest Hits:  The '80s,163,country
https://open.spotify.com/playlist/37i9dQZF1DXdgnLr18vPvu,spotify:playlist:37i9dQZF1DXdgnLr18vPvu,Tailgate Party,83,country
https://open.spotify.com/playlist/37i9dQZF1DX05oRSrPGj3d,spotify:playlist:37i9dQZF1DX05oRSrPGj3d,Heart Of Texas,52,country
https://open.spotify.com/playlist/37i9dQZF1DWZBCPUIUs2iR,spotify:playlist:37i9dQZF1DWZBCPUIUs2iR,Country's Greatest Hits,99,country
https://open.spotify.com/playlist/37i9dQZF1DWWH0izG4erma,spotify:playlist:37i9dQZF1DWWH0izG4erma,Country Rocks,76,country
https://open.spotify.com/playlist/37i9dQZF1DX13kFuGnInkY,spotify:playlist:37i9dQZF1DX13kFuGnInkY,ACM Awards 2021,102,country
https://open.spotify.com/playlist/37i9dQZF1DWYiR2Uqcon0X,spotify:playlist:37i9dQZF1DWYiR2Uqcon0X,Country Coffeehouse,82,country
https://open.spotify.com/playlist/37i9dQZF1DWXepGEFFmQXJ,spotify:playlist:37i9dQZF1DWXepGEFFmQXJ,Fresh Country,60,country
https://open.spotify.com/playlist/37i9dQZF1DX49poIUZYXp7,spotify:playlist:37i9dQZF1DX49poIUZYXp7,Women of Country,134,country
https://open.spotify.com/playlist/37i9dQZF1DXbDjX0hus3Iu,spotify:playlist:37i9dQZF1DXbDjX0hus3Iu,Southern Rock 101,106,country
https://open.spotify.com/playlist/37i9dQZF1DX7M1twJ8D6TS,spotify:playlist:37i9dQZF1DX7M1twJ8D6TS,Texas Music Rewind,79,country
https://open.spotify.com/playlist/37i9dQZF1DX3Ee0ngF5ZVQ,spotify:playlist:37i9dQZF1DX3Ee0ngF5ZVQ,Texas Music Now,81,country
https://open.spotify.com/playlist/37i9dQZF1DX9hWdQ46pHPo,spotify:playlist:37i9dQZF1DX9hWdQ46pHPo,Forever Country,78,country
https://open.spotify.com/playlist/37i9dQZF1DX7CGYgLhqwu5,spotify:playlist:37i9dQZF1DX7CGYgLhqwu5,60s Country,102,country
https://open.spotify.com/playlist/37i9dQZF1DWYvU2z6HruAo,spotify:playlist:37i9dQZF1DWYvU2z6HruAo,Hot Country Presents:  Best Country Songs of 2020,62,country
https://open.spotify.com/playlist/37i9dQZF1DX4bf0P6HTTom,spotify:playlist:37i9dQZF1DX4bf0P6HTTom,Country Rock Classics,49,country
https://open.spotify.com/playlist/37i9dQZF1DWU2LcZVHsTdv,spotify:playlist:37i9dQZF1DWU2LcZVHsTdv,Country by the Grace of God,85,country
https://open.spotify.com/playlist/37i9dQZF1DX5mB2C8gBeUM,spotify:playlist:37i9dQZF1DX5mB2C8gBeUM,Wild Country,109,country
https://open.spotify.com/playlist/37i9dQZF1DWTQrwBpetTXv,spotify:playlist:37i9dQZF1DWTQrwBpetTXv,#SpotifyTBT: Women of Country,70,country
https://open.spotify.com/playlist/37i9dQZF1DWXi7h4mmmkzD,spotify:playlist:37i9dQZF1DWXi7h4mmmkzD,Country Nights,93,country
https://open.spotify.com/playlist/37i9dQZF1DWSCp8Clax7tf,spotify:playlist:37i9dQZF1DWSCp8Clax7tf,Legendary Women of Country,90,country
https://open.spotify.com/playlist/37i9dQZF1DWUPRADzDnbMq,spotify:playlist:37i9dQZF1DWUPRADzDnbMq,Gulf & Western,53,country
https://open.spotify.com/playlist/37i9dQZF1DWYBXdN7izJSV,spotify:playlist:37i9dQZF1DWYBXdN7izJSV,Alt Country Classics,75,country
https://open.spotify.com/playlist/37i9dQZF1DWYP5PUsVbso9,spotify:playlist:37i9dQZF1DWYP5PUsVbso9,70s Country,96,country
https://open.spotify.com/playlist/37i9dQZF1DX5OrO2Jxuvdn,spotify:playlist:37i9dQZF1DX5OrO2Jxuvdn,Country Workout,125,country
https://open.spotify.com/playlist/37i9dQZF1DWWnpcjfCqaW0,spotify:playlist:37i9dQZF1DWWnpcjfCqaW0,50s Country,96,country
https://open.spotify.com/playlist/37i9dQZF1DXdDIhtzn7T2e,spotify:playlist:37i9dQZF1DXdDIhtzn7T2e,Greener Pastures,52,country
https://open.spotify.com/playlist/37i9dQZF1DWVn8zvR5ROMB,spotify:playlist:37i9dQZF1DWVn8zvR5ROMB,New Music Nashville,126,country
https://open.spotify.com/playlist/37i9dQZF1DXdmMcgFhLQ8u,spotify:playlist:37i9dQZF1DXdmMcgFhLQ8u,Country Heartache,75,country
https://open.spotify.com/playlist/37i9dQZF1DWYUfsq4hxHWP,spotify:playlist:37i9dQZF1DWYUfsq4hxHWP,Fresh Finds: Country,101,country
https://open.spotify.com/playlist/37i9dQZF1DX2ViysbCzMHO,spotify:playlist:37i9dQZF1DX2ViysbCzMHO,Nashville Stripped,99,country
https://open.spotify.com/playlist/37i9dQZF1DWSttCmn8GHUg,spotify:playlist:37i9dQZF1DWSttCmn8GHUg,Country Music 101:  God Bless the USA,72,country
https://open.spotify.com/playlist/37i9dQZF1DXcYKwAtV4NDh,spotify:playlist:37i9dQZF1DXcYKwAtV4NDh,History of Country Music,107,country
https://open.spotify.com/playlist/37i9dQZF1DX4dyzvuaRJ0n,spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n,mint,91,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX8tZsk68tuDw,spotify:playlist:37i9dQZF1DX8tZsk68tuDw,Dance Rising,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX3FNkD0kDpDV,spotify:playlist:37i9dQZF1DX3FNkD0kDpDV,ZHU Guest List,39,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWWOGXILUAh53,spotify:playlist:37i9dQZF1DWWOGXILUAh53,Fresh Dance Pop,98,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr,spotify:playlist:37i9dQZF1DXa2PvUpywmrr,Party Hits,75,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWSf2RDTDayIx,spotify:playlist:37i9dQZF1DWSf2RDTDayIx,Happy Beats,125,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0BcQWzuB7ZO,spotify:playlist:37i9dQZF1DX0BcQWzuB7ZO,Dance Hits,75,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0hvSv9Rf41p,spotify:playlist:37i9dQZF1DX0hvSv9Rf41p,Bass Arcade,125,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX4eRPd9frC1m,spotify:playlist:37i9dQZF1DX4eRPd9frC1m,Hype,181,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXaXB8fQg7xif,spotify:playlist:37i9dQZF1DXaXB8fQg7xif,Dance Party,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX6VdMW310YC7,spotify:playlist:37i9dQZF1DX6VdMW310YC7,Chill Tracks,291,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXcZDD7cfEKhW,spotify:playlist:37i9dQZF1DXcZDD7cfEKhW,Pop Remix,50,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0AMssoUKCz7,spotify:playlist:37i9dQZF1DX0AMssoUKCz7,Tropical House,200,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWXLeA8Omikj7,spotify:playlist:37i9dQZF1DWXLeA8Omikj7,Brain Food,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXdgz8ZB7c2CP,spotify:playlist:37i9dQZF1DXdgz8ZB7c2CP,creamy,102,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXa8NOEUWPn9W,spotify:playlist:37i9dQZF1DXa8NOEUWPn9W,Housewerk,91,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXdLEN7aqioXM,spotify:playlist:37i9dQZF1DXdLEN7aqioXM,RetroWave / Outrun,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXa41CMuUARjl,spotify:playlist:37i9dQZF1DXa41CMuUARjl,Friday Cratediggers,129,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX91oIci4su1D,spotify:playlist:37i9dQZF1DX91oIci4su1D,Trance Mission,200,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX2TRYkJECvfC,spotify:playlist:37i9dQZF1DX2TRYkJECvfC,Deep House Relax,200,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX32NsLKyzScr,spotify:playlist:37i9dQZF1DX32NsLKyzScr,Power Hour,157,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWZCdOD1jAvLL,spotify:playlist:37i9dQZF1DWZCdOD1jAvLL,Bangers,80,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX6GJXiuZRisr,spotify:playlist:37i9dQZF1DX6GJXiuZRisr,Night Rider,380,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX97SIuADeA1Y,spotify:playlist:37i9dQZF1DX97SIuADeA1Y,SLAP!,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWUq3wF0JVtEy,spotify:playlist:37i9dQZF1DWUq3wF0JVtEy,Shuffle Syndrome,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWZ7eJRBxKzdO,spotify:playlist:37i9dQZF1DWZ7eJRBxKzdO,Summer Dance Hits,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX8a1tdzq5tbM,spotify:playlist:37i9dQZF1DX8a1tdzq5tbM,Dance Classics,120,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX8D2YR1GbW3K,spotify:playlist:37i9dQZF1DX8D2YR1GbW3K,Headliners,125,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXafD1g5rer7q,spotify:playlist:37i9dQZF1DXafD1g5rer7q,EDM Samplings,50,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,spotify:playlist:37i9dQZF1DWSRc3WJklgBs,Heart Beats,200,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWTfrr8pte1rT,spotify:playlist:37i9dQZF1DWTfrr8pte1rT,Rocktronic,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX1OxnjWYRVU0,spotify:playlist:37i9dQZF1DX1OxnjWYRVU0,Dance Covers,216,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX5Q27plkaOQ3,spotify:playlist:37i9dQZF1DX5Q27plkaOQ3,Dubstep Don,86,edm_dance
